timestamp,hour,hour_of_day,day_of_year,month,is_weekday,solar_pv_availability_fraction,solar_pv_output_kw,diesel_available,diesel_dispatched_kw,diesel_on,diesel_fuel_consumed_litres,diesel_fuel_price_NGN_per_litre,diesel_cost_NGN,battery_soc_kwh,battery_charge_kw,battery_discharge_kw,total_generation_kw,total_available_kw,solar_forecast_t1h_kw,solar_forecast_t3h_kw,solar_forecast_t6h_kw,demand_forecast_t1h_kw,demand_forecast_t3h_kw,demand_forecast_t6h_kw,cumulative_daily_fuel_litres
2024-09-23 13:00:00,6397,13,266,9,1,0.5823,291.17,1,0.0,0,0.0,1268.11,0.0,1080.0,0.0,0.0,291.17,291.17,304.02,94.5,3.36,251.68,211.2,286.97,234.265
2024-09-23 14:00:00,6398,14,266,9,1,0.6355,317.74,1,0.0,0,0.0,1290.63,0.0,1080.0,0.0,0.0,317.74,317.74,236.8,120.48,3.48,257.6,236.4,249.33,234.265
2024-09-23 15:00:00,6399,15,266,9,1,0.4997,249.84,1,0.0,0,0.0,1257.72,0.0,1073.1,0.0,6.21,249.84,256.05,102.51,0.0,3.37,258.25,259.11,156.54,234.265
2024-09-23 16:00:00,6400,16,266,9,1,0.187,93.52,1,0.0,0,0.0,1230.23,0.0,960.0,0.0,101.79,93.52,195.32,101.94,3.84,2.44,257.13,270.88,168.27,234.265
2024-09-23 17:00:00,6401,17,266,9,1,0.2009,100.46,1,0.0,0,0.0,1238.02,0.0,960.0,0.0,0.0,100.46,100.46,0.6,0.46,0.0,257.03,289.38,111.23,234.265
2024-09-23 18:00:00,6402,18,266,9,1,0.0,0.0,1,110.0,1,40.0,1215.83,48633.2,960.0,0.0,0.0,110.0,110.0,0.17,0.0,4.91,281.96,171.56,92.69,274.265
2024-09-23 19:00:00,6403,19,266,9,1,0.0,0.0,1,110.0,1,40.0,1218.92,48756.8,960.0,0.0,0.0,110.0,110.0,2.32,0.0,0.0,272.37,156.94,75.78,314.265
2024-09-23 20:00:00,6404,20,266,9,1,0.0,0.0,1,110.0,1,40.0,1233.38,49335.2,960.0,0.0,0.0,110.0,110.0,0.0,0.0,4.52,189.29,102.52,82.8,354.265
2024-09-23 21:00:00,6405,21,266,9,1,0.0,0.0,1,110.0,1,40.0,1236.31,49452.4,960.0,0.0,0.0,110.0,110.0,0.32,0.0,0.0,155.1,101.61,49.46,394.265
2024-09-23 22:00:00,6406,22,266,9,1,0.0,0.0,1,110.0,1,40.0,1296.23,51849.2,960.0,0.0,0.0,110.0,110.0,3.63,0.2,0.0,103.14,83.6,97.58,434.265
2024-09-23 23:00:00,6407,23,266,9,1,0.0,0.0,1,78.59,1,31.434,1208.46,37986.43,960.0,0.0,0.0,78.59,78.59,0.0,2.85,3.2,82.25,96.45,73.76,465.699
2024-09-24 00:00:00,6408,0,267,9,1,0.0,0.0,1,61.39,1,26.744,1251.33,33465.29,960.0,0.0,0.0,61.39,61.39,0.0,4.4,0.0,88.28,77.46,148.33,26.744
2024-09-24 01:00:00,6409,1,267,9,1,0.0,0.0,1,68.64,1,28.719,1231.07,35355.09,960.0,0.0,0.0,68.64,68.64,2.05,1.01,70.42,76.34,76.14,204.6,55.463
2024-09-24 02:00:00,6410,2,267,9,1,0.0,0.0,1,61.29,1,26.716,1308.88,34967.87,960.0,0.0,0.0,61.29,61.29,0.83,1.22,138.03,84.6,82.72,321.84,82.179
2024-09-24 03:00:00,6411,3,267,9,1,0.0,0.0,1,62.57,1,27.064,1262.98,34181.38,960.0,0.0,0.0,62.57,62.57,3.38,0.0,184.14,86.86,160.42,277.83,109.243
2024-09-24 04:00:00,6412,4,267,9,1,0.0,0.0,1,63.56,1,27.333,1239.19,33871.01,960.0,0.0,0.0,63.56,63.56,1.17,75.13,213.48,74.99,201.19,317.82,136.576
2024-09-24 05:00:00,6413,5,267,9,1,0.0,0.0,1,58.06,1,25.834,1283.69,33162.35,960.0,0.0,0.0,58.06,58.06,0.0,143.68,392.12,168.47,305.45,243.64,162.41
2024-09-24 06:00:00,6414,6,267,9,1,0.0,0.0,1,85.9,1,33.426,1255.69,41973.04,960.0,0.0,0.0,85.9,85.9,76.51,128.21,199.28,203.16,250.34,199.4,195.836
2024-09-24 07:00:00,6415,7,267,9,1,0.1535,76.74,1,0.0,0,0.0,1235.38,0.0,960.0,0.0,0.0,76.74,76.74,148.21,304.27,232.9,270.83,267.45,320.33,195.836
2024-09-24 08:00:00,6416,8,267,9,1,0.2934,146.69,1,0.0,0,0.0,1310.7,0.0,960.0,0.0,0.0,146.69,146.69,146.21,356.8,172.78,251.34,230.27,231.95,195.836
2024-09-24 09:00:00,6417,9,267,9,1,0.2951,147.53,1,0.0,0,0.0,1279.85,0.0,960.0,0.0,0.0,147.53,147.53,322.39,228.62,236.83,281.31,265.1,242.61,195.836
2024-09-24 10:00:00,6418,10,267,9,1,0.6062,303.08,1,0.0,0,0.0,1318.0,0.0,984.21,26.9,0.0,303.08,303.08,269.96,319.34,172.55,241.46,273.98,283.66,195.836
2024-09-24 11:00:00,6419,11,267,9,1,0.6031,301.55,1,0.0,0,0.0,1296.57,0.0,1037.03,58.69,0.0,301.55,301.55,257.37,251.85,129.83,233.15,247.32,231.22,195.836
2024-09-24 12:00:00,6420,12,267,9,1,0.5051,252.57,1,0.0,0,0.0,1282.29,0.0,1044.61,8.42,0.0,252.57,252.57,328.9,179.25,0.0,264.44,296.35,299.48,195.836
2024-09-24 13:00:00,6421,13,267,9,1,0.5971,298.55,1,0.0,0,0.0,1258.22,0.0,1077.82,36.91,0.0,298.55,298.55,254.16,179.35,0.17,253.28,240.64,278.0,195.836
2024-09-24 14:00:00,6422,14,267,9,1,0.5335,266.73,1,0.0,0,0.0,1212.68,0.0,1080.0,2.42,0.0,266.73,266.73,174.87,102.59,0.0,272.22,264.78,303.38,195.836
2024-09-24 15:00:00,6423,15,267,9,1,0.3388,169.41,1,0.0,0,0.0,1279.86,0.0,965.45,0.0,103.09,169.41,272.5,155.14,0.0,0.0,248.84,257.49,166.5,195.836
2024-09-24 16:00:00,6424,16,267,9,1,0.3234,161.71,1,0.0,0,0.0,1256.03,0.0,960.0,0.0,4.91,161.71,166.61,90.34,1.7,1.7,248.45,282.15,182.85,195.836
2024-09-24 17:00:00,6425,17,267,9,1,0.1785,89.25,1,0.0,0,0.0,1278.62,0.0,960.0,0.0,0.0,89.25,89.25,0.0,0.0,0.0,270.83,301.22,95.28,195.836
2024-09-24 18:00:00,6426,18,267,9,1,0.0,0.0,1,110.0,1,40.0,1253.04,50121.6,960.0,0.0,0.0,110.0,110.0,5.74,0.0,0.0,282.13,182.24,89.52,235.836
2024-09-24 19:00:00,6427,19,267,9,1,0.0,0.0,1,110.0,1,40.0,1227.53,49101.2,960.0,0.0,0.0,110.0,110.0,0.82,3.19,0.19,274.92,161.81,93.66,275.836
2024-09-24 20:00:00,6428,20,267,9,1,0.0,0.0,1,110.0,1,40.0,1215.7,48628.0,960.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,201.89,87.57,64.18,315.836
2024-09-24 21:00:00,6429,21,267,9,1,0.0,0.0,1,110.0,1,40.0,1279.56,51182.4,960.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,185.16,75.63,92.61,355.836
2024-09-24 22:00:00,6430,22,267,9,1,0.0,0.0,1,110.0,1,40.0,1301.75,52070.0,960.0,0.0,0.0,110.0,110.0,0.17,0.0,0.08,95.95,91.03,102.04,395.836
2024-09-24 23:00:00,6431,23,267,9,1,0.0,0.0,1,77.81,1,31.22,1242.62,38795.1,960.0,0.0,0.0,77.81,77.81,0.0,2.24,0.0,83.43,81.3,104.89,427.056
2024-09-25 00:00:00,6432,0,268,9,1,0.0,0.0,1,62.24,1,26.974,1269.04,34231.4,960.0,0.0,0.0,62.24,62.24,7.27,1.1,0.19,79.01,100.58,160.95,26.974
2024-09-25 01:00:00,6433,1,268,9,1,0.0,0.0,1,62.22,1,26.97,1303.79,35163.48,960.0,0.0,0.0,62.22,62.22,0.0,3.43,69.4,82.19,78.67,185.65,53.944
2024-09-25 02:00:00,6434,2,268,9,1,0.0,0.0,1,60.63,1,26.536,1220.87,32397.12,960.0,0.0,0.0,60.63,60.63,0.39,0.0,226.13,84.04,84.73,246.42,80.48
2024-09-25 03:00:00,6435,3,268,9,1,0.0,0.0,1,65.24,1,27.793,1239.35,34445.11,960.0,0.0,0.0,65.24,65.24,1.41,2.69,280.53,80.02,139.93,257.21,108.273
2024-09-25 04:00:00,6436,4,268,9,1,0.0,0.0,1,60.94,1,26.621,1210.24,32217.75,960.0,0.0,0.0,60.94,60.94,0.36,67.25,190.12,85.81,168.93,240.83,134.894
2024-09-25 05:00:00,6437,5,268,9,1,0.0,0.0,1,61.16,1,26.681,1296.17,34583.14,960.0,0.0,0.0,61.16,61.16,1.72,217.89,346.11,154.0,255.83,235.2,161.575
2024-09-25 06:00:00,6438,6,268,9,1,0.0,0.0,1,91.49,1,34.952,1261.91,44105.78,960.0,0.0,0.0,91.49,91.49,56.38,330.49,378.27,194.29,278.5,222.49,196.527
2024-09-25 07:00:00,6439,7,268,9,1,0.1242,62.08,1,0.0,0,0.0,1234.86,0.0,960.0,0.0,0.0,62.08,62.08,192.16,284.8,169.49,260.82,249.72,301.6,196.527
2024-09-25 08:00:00,6440,8,268,9,1,0.3517,175.86,1,0.0,0,0.0,1190.24,0.0,960.0,0.0,0.0,175.86,175.86,240.32,375.22,342.75,245.01,222.05,243.26,196.527
2024-09-25 09:00:00,6441,9,268,9,1,0.5116,255.81,1,0.0,0,0.0,1245.41,0.0,960.0,0.0,0.0,255.81,255.81,224.15,292.5,161.91,259.64,249.28,317.37,196.527
2024-09-25 10:00:00,6442,10,268,9,1,0.5169,258.43,1,0.0,0,0.0,1289.43,0.0,960.0,0.0,0.0,258.43,258.43,354.4,187.6,146.18,235.88,216.27,287.44,196.527
2024-09-25 11:00:00,6443,11,268,9,1,0.6875,343.74,1,0.0,0,0.0,1241.11,0.0,1056.34,107.04,0.0,343.74,343.74,294.58,272.82,73.84,269.81,238.83,202.34,196.527
2024-09-25 12:00:00,6444,12,268,9,1,0.6058,302.9,1,0.0,0,0.0,1236.31,0.0,1080.0,26.29,0.0,302.9,302.9,204.39,171.77,0.27,257.61,255.7,359.07,196.527
2024-09-25 13:00:00,6445,13,268,9,1,0.4122,206.1,1,0.0,0,0.0,1276.12,0.0,1025.98,0.0,48.62,206.1,254.72,261.78,177.35,0.0,244.42,310.49,233.09,196.527
2024-09-25 14:00:00,6446,14,268,9,1,0.6021,301.03,1,0.0,0,0.0,1206.12,0.0,1071.05,50.08,0.0,301.03,301.03,188.35,101.19,0.0,247.27,250.98,226.13,196.527
2024-09-25 15:00:00,6447,15,268,9,1,0.3677,183.86,1,0.0,0,0.0,1254.14,0.0,977.83,0.0,83.89,183.86,267.76,169.17,0.0,1.25,274.22,304.55,189.56,196.527
2024-09-25 16:00:00,6448,16,268,9,1,0.3347,167.35,1,0.0,0,0.0,1274.55,0.0,960.0,0.0,16.05,167.35,183.4,91.95,0.0,2.68,261.37,299.79,184.38,196.527
2024-09-25 17:00:00,6449,17,268,9,1,0.1907,95.36,1,0.0,0,0.0,1223.09,0.0,960.0,0.0,0.0,95.36,95.36,0.0,0.0,0.0,292.01,320.14,73.0,196.527
2024-09-25 18:00:00,6450,18,268,9,1,0.0,0.0,1,110.0,1,40.0,1221.24,48849.6,960.0,0.0,0.0,110.0,110.0,5.39,0.0,0.83,311.48,197.84,83.39,236.527
2024-09-25 19:00:00,6451,19,268,9,1,0.0,0.0,1,110.0,1,40.0,1261.49,50459.6,960.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,309.47,171.21,91.49,276.527
2024-09-25 20:00:00,6452,20,268,9,1,0.0,0.0,1,110.0,1,40.0,1248.52,49940.8,960.0,0.0,0.0,110.0,110.0,2.79,4.12,2.5,196.23,92.46,98.22,316.527
2024-09-25 21:00:00,6453,21,268,9,1,0.0,0.0,1,110.0,1,40.0,1243.43,49737.2,960.0,0.0,0.0,110.0,110.0,0.0,1.78,2.29,172.67,97.48,70.57,356.527
2024-09-25 22:00:00,6454,22,268,9,1,0.0,0.0,1,110.0,1,40.0,1259.99,50399.6,960.0,0.0,0.0,110.0,110.0,4.14,3.16,0.0,105.77,71.13,74.28,396.527
2024-09-25 23:00:00,6455,23,268,9,1,0.0,0.0,1,80.17,1,31.866,1260.57,40168.89,960.0,0.0,0.0,80.17,80.17,0.0,0.0,0.0,81.6,78.8,77.06,428.393
2024-09-26 00:00:00,6456,0,269,9,1,0.0,0.0,1,65.27,1,27.8,1216.36,33815.1,960.0,0.0,0.0,65.27,65.27,0.0,1.98,0.24,87.97,85.0,146.69,27.8
2024-09-26 01:00:00,6457,1,269,9,1,0.0,0.0,1,63.5,1,27.317,1226.03,33492.07,960.0,0.0,0.0,63.5,63.5,0.0,0.0,91.1,75.64,95.16,238.49,55.117
2024-09-26 02:00:00,6458,2,269,9,1,0.0,0.0,1,58.14,1,25.856,1267.65,32776.9,960.0,0.0,0.0,58.14,58.14,0.0,0.0,176.61,89.24,84.67,250.62,80.973
2024-09-26 03:00:00,6459,3,269,9,1,0.0,0.0,1,62.92,1,27.16,1292.75,35110.87,960.0,0.0,0.0,62.92,62.92,4.14,0.0,113.33,83.09,156.38,275.0,108.133
2024-09-26 04:00:00,6460,4,269,9,1,0.0,0.0,1,65.12,1,27.76,1301.43,36127.34,960.0,0.0,0.0,65.12,65.12,0.49,91.49,265.32,80.63,220.5,289.59,135.893
2024-09-26 05:00:00,6461,5,269,9,1,0.0,0.0,1,60.23,1,26.425,1219.35,32221.62,960.0,0.0,0.0,60.23,60.23,3.09,196.23,343.94,150.99,255.8,195.93,162.318
2024-09-26 06:00:00,6462,6,269,9,1,0.0,0.0,1,83.33,1,32.725,1291.75,42272.68,960.0,0.0,0.0,83.33,83.33,93.76,129.68,345.27,207.6,279.33,283.13,195.043
2024-09-26 07:00:00,6463,7,269,9,1,0.1781,89.04,1,0.0,0,0.0,1279.24,0.0,960.0,0.0,0.0,89.04,89.04,210.59,185.69,184.73,256.94,270.17,262.59,195.043
2024-09-26 08:00:00,6464,8,269,9,1,0.3771,188.53,1,0.0,0,0.0,1249.84,0.0,960.0,0.0,0.0,188.53,188.53,108.83,319.33,137.31,263.13,244.09,272.63,195.043
2024-09-26 09:00:00,6465,9,269,9,1,0.2284,114.22,1,0.0,0,0.0,1269.18,0.0,960.0,0.0,0.0,114.22,114.22,194.3,197.49,293.23,259.13,257.82,284.99,195.043
2024-09-26 10:00:00,6466,10,269,9,1,0.3894,194.68,1,0.0,0,0.0,1281.93,0.0,960.0,0.0,0.0,194.68,194.68,404.49,169.07,148.24,229.09,318.01,272.34,195.043
2024-09-26 11:00:00,6467,11,269,9,1,0.7229,361.44,1,0.0,0,0.0,1317.65,0.0,1069.49,121.66,0.0,361.44,361.44,253.37,133.14,45.31,259.53,277.03,273.79,195.043
2024-09-26 12:00:00,6468,12,269,9,1,0.5042,252.09,1,0.0,0,0.0,1211.69,0.0,1060.39,0.0,8.19,252.09,260.29,177.87,226.94,0.0,254.45,269.61,296.02,195.043
2024-09-26 13:00:00,6469,13,269,9,1,0.3234,161.69,1,0.0,0,0.0,1273.43,0.0,960.0,0.0,90.35,161.69,252.04,155.79,185.09,8.5,231.3,291.67,237.39,195.043
2024-09-26 14:00:00,6470,14,269,9,1,0.3405,170.25,1,0.0,0,0.0,1245.84,0.0,960.0,0.0,0.0,170.25,170.25,236.19,40.24,1.28,270.39,228.77,255.02,195.043
2024-09-26 15:00:00,6471,15,269,9,1,0.4897,244.84,1,0.0,0,0.0,1243.34,0.0,960.0,0.0,0.0,244.84,244.84,162.04,0.0,0.0,248.09,277.88,163.54,195.043
2024-09-26 16:00:00,6472,16,269,9,1,0.3656,182.8,1,0.0,0,0.0,1293.8,0.0,960.0,0.0,0.0,182.8,182.8,46.26,4.44,0.38,272.47,260.45,115.6,195.043
2024-09-26 17:00:00,6473,17,269,9,1,0.1048,52.41,1,0.0,0,0.0,1281.56,0.0,960.0,0.0,0.0,52.41,52.41,0.0,0.0,0.38,271.05,230.55,110.56,195.043
2024-09-26 18:00:00,6474,18,269,9,1,0.0,0.0,1,110.0,1,40.0,1213.26,48530.4,960.0,0.0,0.0,110.0,110.0,0.0,0.76,0.0,272.09,170.23,96.47,235.043
2024-09-26 19:00:00,6475,19,269,9,1,0.0,0.0,1,110.0,1,40.0,1240.54,49621.6,960.0,0.0,0.0,110.0,110.0,0.92,4.48,0.0,255.46,176.91,84.23,275.043
2024-09-26 20:00:00,6476,20,269,9,1,0.0,0.0,1,110.0,1,40.0,1259.57,50382.8,960.0,0.0,0.0,110.0,110.0,0.97,3.91,0.0,189.84,112.25,95.22,315.043
2024-09-26 21:00:00,6477,21,269,9,1,0.0,0.0,1,110.0,1,40.0,1198.48,47939.2,960.0,0.0,0.0,110.0,110.0,5.53,2.71,0.0,184.4,72.61,100.7,355.043
2024-09-26 22:00:00,6478,22,269,9,1,0.0,0.0,1,110.0,1,40.0,1283.28,51331.2,960.0,0.0,0.0,110.0,110.0,0.97,2.74,3.46,97.6,84.23,86.36,395.043
2024-09-26 23:00:00,6479,23,269,9,1,0.0,0.0,1,85.47,1,33.31,1248.33,41582.15,960.0,0.0,0.0,85.47,85.47,1.06,2.64,0.0,78.28,85.03,78.64,428.353
2024-09-27 00:00:00,6480,0,270,9,1,0.0,0.0,1,57.86,1,25.781,1255.78,32374.78,960.0,0.0,0.0,57.86,57.86,0.0,1.64,1.32,79.47,89.72,169.79,25.781
2024-09-27 01:00:00,6481,1,270,9,1,0.0,0.0,1,63.88,1,27.421,1262.22,34611.79,960.0,0.0,0.0,63.88,63.88,1.47,5.57,70.6,84.71,92.89,142.57,53.202
2024-09-27 02:00:00,6482,2,270,9,1,0.0,0.0,1,70.9,1,29.335,1316.94,38632.94,960.0,0.0,0.0,70.9,70.9,2.01,0.0,271.63,93.86,67.15,260.92,82.537
2024-09-27 03:00:00,6483,3,270,9,1,0.0,0.0,1,67.22,1,28.334,1251.11,35448.58,960.0,0.0,0.0,67.22,67.22,2.55,0.0,109.94,82.07,163.65,280.3,110.871
2024-09-27 04:00:00,6484,4,270,9,1,0.0,0.0,1,62.91,1,27.157,1236.48,33579.34,960.0,0.0,0.0,62.91,62.91,3.09,90.9,196.1,93.37,196.1,291.1,138.028
2024-09-27 05:00:00,6485,5,270,9,1,0.0,0.0,1,70.73,1,29.29,1314.42,38499.94,960.0,0.0,0.0,70.73,70.73,0.0,170.38,338.3,143.82,295.19,243.44,167.318
2024-09-27 06:00:00,6486,6,270,9,1,0.0,0.0,1,92.18,1,35.14,1231.13,43261.49,960.0,0.0,0.0,92.18,92.18,72.8,244.19,165.4,206.06,236.11,259.39,202.458
2024-09-27 07:00:00,6487,7,270,9,1,0.1495,74.74,1,0.0,0,0.0,1230.27,0.0,960.0,0.0,0.0,74.74,74.74,167.56,248.75,105.8,284.18,252.09,238.09,202.458
2024-09-27 08:00:00,6488,8,270,9,1,0.3437,171.87,1,0.0,0,0.0,1198.23,0.0,960.0,0.0,0.0,171.87,171.87,245.91,265.75,283.21,271.85,220.12,304.14,202.458
2024-09-27 09:00:00,6489,9,270,9,1,0.484,241.98,1,0.0,0,0.0,1289.96,0.0,960.0,0.0,0.0,241.98,241.98,223.27,257.59,193.15,250.54,261.81,229.89,202.458
2024-09-27 10:00:00,6490,10,270,9,1,0.486,243.01,1,0.0,0,0.0,1259.9,0.0,960.0,0.0,0.0,243.01,243.01,277.88,116.97,267.13,272.15,246.19,313.62,202.458
2024-09-27 11:00:00,6491,11,270,9,1,0.5781,289.07,1,0.0,0,0.0,1267.31,0.0,989.63,32.92,0.0,289.07,289.07,239.16,246.45,74.35,242.02,267.73,269.74,202.458
2024-09-27 12:00:00,6492,12,270,9,1,0.4893,244.64,1,0.0,0,0.0,1255.98,0.0,975.07,0.0,13.1,244.64,257.75,109.4,181.83,0.0,239.89,233.1,309.04,202.458
2024-09-27 13:00:00,6493,13,270,9,1,0.2196,109.8,1,0.0,0,0.0,1244.79,0.0,960.0,0.0,13.56,109.8,123.37,247.31,133.7,0.0,258.53,300.12,273.91,202.458
2024-09-27 14:00:00,6494,14,270,9,1,0.4776,238.8,1,0.0,0,0.0,1220.65,0.0,960.0,0.0,0.0,238.8,238.8,213.66,61.61,0.07,270.0,272.93,257.35,202.458
2024-09-27 15:00:00,6495,15,270,9,1,0.4296,214.78,1,0.0,0,0.0,1220.83,0.0,960.0,0.0,0.0,214.78,214.78,195.87,0.0,0.42,255.63,294.46,246.23,202.458
2024-09-27 16:00:00,6496,16,270,9,1,0.3661,183.03,1,0.0,0,0.0,1265.88,0.0,960.0,0.0,0.0,183.03,183.03,80.97,4.75,0.0,246.46,324.14,174.64,202.458
2024-09-27 17:00:00,6497,17,270,9,1,0.1464,73.19,1,0.0,0,0.0,1254.44,0.0,960.0,0.0,0.0,73.19,73.19,7.22,0.24,0.0,259.48,247.26,105.11,202.458
2024-09-27 18:00:00,6498,18,270,9,1,0.0,0.0,1,110.0,1,40.0,1310.44,52417.6,960.0,0.0,0.0,110.0,110.0,2.54,0.0,2.33,268.66,198.59,93.77,242.458
2024-09-27 19:00:00,6499,19,270,9,1,0.0,0.0,1,110.0,1,40.0,1221.63,48865.2,960.0,0.0,0.0,110.0,110.0,5.79,0.0,0.0,289.75,166.81,76.9,282.458
2024-09-27 20:00:00,6500,20,270,9,1,0.0,0.0,1,110.0,1,40.0,1231.77,49270.8,960.0,0.0,0.0,110.0,110.0,2.51,0.0,0.0,204.73,101.26,67.44,322.458
2024-09-27 21:00:00,6501,21,270,9,1,0.0,0.0,1,110.0,1,40.0,1211.97,48478.8,960.0,0.0,0.0,110.0,110.0,0.0,1.87,0.0,172.33,72.38,72.41,362.458
2024-09-27 22:00:00,6502,22,270,9,1,0.0,0.0,1,110.0,1,40.0,1301.05,52042.0,960.0,0.0,0.0,110.0,110.0,7.19,2.86,4.8,98.98,90.5,96.58,402.458
2024-09-27 23:00:00,6503,23,270,9,1,0.0,0.0,1,80.09,1,31.843,1204.1,38341.93,960.0,0.0,0.0,80.09,80.09,0.0,0.0,3.98,76.85,71.05,80.23,434.301
2024-09-28 00:00:00,6504,0,271,9,0,0.0,0.0,1,57.22,1,25.606,1277.09,32701.66,960.0,0.0,0.0,57.22,57.22,5.57,0.0,0.91,83.59,96.06,170.77,25.606
2024-09-28 01:00:00,6505,1,271,9,0,0.0,0.0,1,61.55,1,26.786,1301.81,34869.78,960.0,0.0,0.0,61.55,61.55,1.38,0.0,70.37,78.02,87.65,145.38,52.392
2024-09-28 02:00:00,6506,2,271,9,0,0.0,0.0,1,58.12,1,25.85,1243.29,32139.31,960.0,0.0,0.0,58.12,58.12,0.0,0.32,140.12,86.68,81.87,140.76,78.242
2024-09-28 03:00:00,6507,3,271,9,0,0.0,0.0,1,70.29,1,29.169,1275.37,37201.06,960.0,0.0,0.0,70.29,70.29,0.0,0.02,290.81,75.52,155.1,112.99,107.411
2024-09-28 04:00:00,6508,4,271,9,0,0.0,0.0,1,63.47,1,27.311,1169.61,31943.52,960.0,0.0,0.0,63.47,63.47,4.38,75.96,274.73,96.62,139.08,183.88,134.722
2024-09-28 05:00:00,6509,5,271,9,0,0.0,0.0,1,67.24,1,28.339,1234.17,34975.21,960.0,0.0,0.0,67.24,67.24,0.0,183.01,332.27,146.17,123.25,120.69,163.061
2024-09-28 06:00:00,6510,6,271,9,0,0.0,0.0,1,85.13,1,33.217,1187.02,39428.9,960.0,0.0,0.0,85.13,85.13,80.82,235.25,247.32,139.91,127.67,175.43,196.278
2024-09-28 07:00:00,6511,7,271,9,0,0.1676,83.78,1,0.0,0,0.0,1254.88,0.0,960.0,0.0,0.0,83.78,83.78,139.62,177.54,183.48,123.4,152.49,162.57,196.278
2024-09-28 08:00:00,6512,8,271,9,0,0.2936,146.81,1,0.0,0,0.0,1248.85,0.0,975.61,17.35,0.0,146.81,146.81,273.51,325.98,273.45,130.42,171.58,127.29,196.278
2024-09-28 09:00:00,6513,9,271,9,0,0.5072,253.62,1,0.0,0,0.0,1220.01,0.0,1080.0,115.99,0.0,253.62,253.62,159.01,300.78,195.45,158.13,117.97,137.8,196.278
2024-09-28 10:00:00,6514,10,271,9,0,0.3356,167.78,1,0.0,0,0.0,1283.54,0.0,1080.0,0.0,0.0,167.78,167.78,415.28,196.68,149.77,131.8,133.43,130.87,196.278
2024-09-28 11:00:00,6515,11,271,9,0,0.7497,374.87,1,0.0,0,0.0,1261.71,0.0,1080.0,0.0,0.0,374.87,374.87,296.09,334.13,55.08,151.01,142.0,119.75,196.278
2024-09-28 12:00:00,6516,12,271,9,0,0.6722,336.08,1,0.0,0,0.0,1229.14,0.0,1080.0,0.0,0.0,336.08,336.08,202.72,237.85,0.0,143.32,101.53,178.42,196.278
2024-09-28 13:00:00,6517,13,271,9,0,0.3866,193.29,1,0.0,0,0.0,1229.54,0.0,1080.0,0.0,0.0,193.29,193.29,275.7,178.78,0.0,137.32,115.66,134.43,196.278
2024-09-28 14:00:00,6518,14,271,9,0,0.5769,288.47,1,0.0,0,0.0,1194.06,0.0,1080.0,0.0,0.0,288.47,288.47,207.56,56.46,1.06,136.42,137.09,186.78,196.278
2024-09-28 15:00:00,6519,15,271,9,0,0.4492,224.59,1,0.0,0,0.0,1241.67,0.0,1080.0,0.0,0.0,224.59,224.59,176.25,3.7,1.59,130.64,163.75,137.67,196.278
2024-09-28 16:00:00,6520,16,271,9,0,0.302,150.98,1,0.0,0,0.0,1327.1,0.0,1080.0,0.0,0.0,150.98,150.98,51.1,4.36,2.93,131.56,121.65,112.67,196.278
2024-09-28 17:00:00,6521,17,271,9,0,0.1018,50.91,1,0.0,0,0.0,1222.22,0.0,992.45,0.0,78.8,50.91,129.71,1.36,4.73,1.39,167.98,172.47,106.0,196.278
2024-09-28 18:00:00,6522,18,271,9,0,0.0,0.0,1,0.0,0,0.0,1264.16,0.0,960.0,0.0,29.2,0.0,29.2,0.0,2.07,0.84,147.57,152.16,98.38,196.278
2024-09-28 19:00:00,6523,19,271,9,0,0.0,0.0,1,88.96,1,34.263,1228.24,42082.91,960.0,0.0,0.0,88.96,88.96,1.66,0.0,3.64,173.33,87.46,78.78,230.541
2024-09-28 20:00:00,6524,20,271,9,0,0.0,0.0,1,87.78,1,33.939,1278.35,43385.74,960.0,0.0,0.0,87.78,87.78,2.43,0.0,2.69,142.97,97.82,100.07,264.48
2024-09-28 21:00:00,6525,21,271,9,0,0.0,0.0,1,94.74,1,35.839,1264.88,45332.64,960.0,0.0,0.0,94.74,94.74,0.0,1.44,1.35,95.11,88.18,94.95,300.319
2024-09-28 22:00:00,6526,22,271,9,0,0.0,0.0,1,88.59,1,34.162,1239.94,42358.77,960.0,0.0,0.0,88.59,88.59,0.0,1.32,4.32,119.62,72.66,102.0,334.481
2024-09-28 23:00:00,6527,23,271,9,0,0.0,0.0,1,90.98,1,34.814,1182.51,41167.99,960.0,0.0,0.0,90.98,90.98,1.42,0.0,1.3,77.0,80.79,98.16,369.295
2024-09-29 00:00:00,6528,0,272,9,0,0.0,0.0,1,60.02,1,26.369,1228.14,32384.27,960.0,0.0,0.0,60.02,60.02,0.0,0.0,4.25,75.99,88.37,181.08,26.369
2024-09-29 01:00:00,6529,1,272,9,0,0.0,0.0,1,58.03,1,25.828,1291.58,33358.5,960.0,0.0,0.0,58.03,58.03,5.19,2.0,58.62,80.34,82.12,158.42,52.197
2024-09-29 02:00:00,6530,2,272,9,0,0.0,0.0,1,60.58,1,26.522,1238.14,32838.47,960.0,0.0,0.0,60.58,60.58,0.0,0.0,130.96,85.48,94.02,141.46,78.719
